username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls,city,query,date_range
spoonzoo,heatherkestila,This parade of teachers driving through their kids' neighborhoods... it's what you need to watch today. #SaturdayMotivation #QuaratineLife #SocialDistancing #covid19 #teachersareheroes #elearning @Robertson_Elem @heatherkestila #Deacon,0,2,1,1241510904291823619,https://twitter.com/spoonzoo/status/1241510904291823619,16911094,2020-03-21 23:44:00+00:00,Sat Mar 21 23:44:00 +0000 2020,#SaturdayMotivation #QuaratineLife #SocialDistancing #covid19 #teachersareheroes #elearning #Deacon,@Robertson_Elem @heatherkestila,,https://twitter.com/heatherkestila/status/1241077860829462530,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
angelichelena,,Rep. Mark Green Praises Trump's Response To Coronavirus https://youtu.be/2POHJtLVAi0 via @YouTube. @CNN @MSNBC,0,1,0,1241496793445253124,https://twitter.com/angelichelena/status/1241496793445253124,72296873,2020-03-21 22:47:56+00:00,Sat Mar 21 22:47:56 +0000 2020,,@YouTube @CNN @MSNBC,,https://youtu.be/2POHJtLVAi0,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
noodlechecker,,"There should be a federally funded nationwide “stay at home” quarantine. Then the the #army can transfer equipment (ppe and ventilators) to the areas most in need with the hope that the entire country won’t be infected, at least not at the same time. @cnn @maddow #CoronaVirus",0,1,0,1241469405344739341,https://twitter.com/noodlechecker/status/1241469405344739341,133803751,2020-03-21 20:59:06+00:00,Sat Mar 21 20:59:06 +0000 2020,#army #CoronaVirus,@CNN @maddow,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
GrandeReed,,"#home #covid #quarantine #dog #kid #family #flattenthecurve @Springfield, Illinois https://www.instagram.com/p/B-AgnOJlKKR/?igshid=at2jhyoyidx",0,0,0,1241451438187991043,https://twitter.com/GrandeReed/status/1241451438187991043,22547481,2020-03-21 19:47:42+00:00,Sat Mar 21 19:47:42 +0000 2020,#home #covid #quarantine #dog #kid #family #flattenthecurve,,,https://www.instagram.com/p/B-AgnOJlKKR/?igshid=at2jhyoyidx,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
SenStadelman,,The goal of a stay at home order is to keep people from being exposed to other people who may already be carrying coronavirus and flatten the curve of infection. @GovPritzker’s stay at home order takes effect today at 5:00 pm until April 7.,0,1,0,1241429653186850823,https://twitter.com/SenStadelman/status/1241429653186850823,1189262416519012352,2020-03-21 18:21:08+00:00,Sat Mar 21 18:21:08 +0000 2020,,@GovPritzker,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
EricHansen,,"Zoe is staying home too. #corona @Springfield, Illinois https://www.instagram.com/p/B-AP9e0AleV/?igshid=323jhs4lldd9",0,0,0,1241414819355463681,https://twitter.com/EricHansen/status/1241414819355463681,15173738,2020-03-21 17:22:11+00:00,Sat Mar 21 17:22:11 +0000 2020,#corona,,,https://www.instagram.com/p/B-AP9e0AleV/?igshid=323jhs4lldd9,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"#CaptainCorona just said 'ONLY 19,000 people have the #coronavirus.' @VP ARE YOU FUCKING KIDDING ME? ""ONLY???"" WHAT IS WRONG WITH THESE PEOPLE? DR. FAUCI, PLEASE BE A VOICE OF REASON. STFU PENCE! Millions of masks? Ordering from where? #NoTestsNoMasks CRIMINAL. You're killing.",0,1,1,1241414694415618050,https://twitter.com/spoonzoo/status/1241414694415618050,16911094,2020-03-21 17:21:42+00:00,Sat Mar 21 17:21:42 +0000 2020,#CaptainCorona #coronavirus #NoTestsNoMasks,@VP,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
BSchuermanWX,thehill,#DEVELOPING: Andy Cohen tests positive for the #Coronavirus #COVID19... ,1,0,0,1241402307893440512,https://twitter.com/BSchuermanWX/status/1241402307893440512,18501529,2020-03-21 16:32:28+00:00,Sat Mar 21 16:32:28 +0000 2020,#DEVELOPING #Coronavirus #COVID19,,,https://twitter.com/thehill/status/1241304807865892865,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
GrandeReed,,"Well this is disappointing #covid #shutitdown #grocery @Springfield, Illinois https://www.instagram.com/p/B-AH5obFPYW/?igshid=15cmtbqwnjuqu",0,0,0,1241397098022678531,https://twitter.com/GrandeReed/status/1241397098022678531,22547481,2020-03-21 16:11:46+00:00,Sat Mar 21 16:11:46 +0000 2020,#covid #shutitdown #grocery,,,https://www.instagram.com/p/B-AH5obFPYW/?igshid=15cmtbqwnjuqu,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
gdmckav,,Thanks @CBSSports @CBS for replaying classic @NCAA @marchmadness games while under #Covid_19 shelter-in-place in #Illinois,0,1,0,1241395741643415552,https://twitter.com/gdmckav/status/1241395741643415552,50190934,2020-03-21 16:06:23+00:00,Sat Mar 21 16:06:23 +0000 2020,#Covid_19 #Illinois,@CBSSports @CBS @NCAA @marchmadness,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
2MenTruckSPI,,Moving and Storage is considered Essential Services. We are still open. #coronavirus #ShelterInPlace,0,0,0,1241336867255209984,https://twitter.com/2MenTruckSPI/status/1241336867255209984,2913904077,2020-03-21 12:12:26+00:00,Sat Mar 21 12:12:26 +0000 2020,#coronavirus #ShelterInPlace,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
Hermano_Bart,jonyarroyo,Culpables. #AlBanquillo #Covid_19 #GobiernoAsesino #GobiernoCriminal #GobiernoNegligente,0,0,0,1241312763294728192,https://twitter.com/Hermano_Bart/status/1241312763294728192,338525189,2020-03-21 10:36:39+00:00,Sat Mar 21 10:36:39 +0000 2020,#AlBanquillo #Covid_19 #GobiernoAsesino #GobiernoCriminal #GobiernoNegligente,,,https://twitter.com/jonyarroyo/status/1241068716600840192,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"A message from our mayor @Springfield_IL @Langfelder2015 concerning the #COVID19 #ShelterInPlace order by @GovPritzker. I really wish this 3 min video was on TV where more of our community would see it, but, I appreciate the effort. Thanks Jim",0,0,0,1241287963125972994,https://twitter.com/spoonzoo/status/1241287963125972994,16911094,2020-03-21 08:58:07+00:00,Sat Mar 21 08:58:07 +0000 2020,#COVID19 #ShelterInPlace,@Springfield_IL @Langfelder2015 @GovPritzker,,https://youtu.be/QWQkZ2H5jU4,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
BSMAINT,,"Good Evening, We want to assure our customers that our business will still be operating during this time. In accordance with Governor Pritzker’s ordinance, our business falls under essential services. We are a… https://www.instagram.com/p/B9-iUuhg_0y/?igshid=9aqjehjaius1",0,1,0,1241173726319611905,https://twitter.com/BSMAINT/status/1241173726319611905,434713776,2020-03-21 01:24:10+00:00,Sat Mar 21 01:24:10 +0000 2020,,,,https://www.instagram.com/p/B9-iUuhg_0y/?igshid=9aqjehjaius1,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"#WhereIsOurMayor? @Springfield_IL Not a word from @Langfelder2015 Jim Langfelder since his quote about going out for St. Patrick's Day against the advice of @GovPritzker. Now our schools have been closed a week, we're on #ShelterInPlace and NO WORD FROM OUR LEADER! #COVID19 #217",0,0,1,1241131515947483136,https://twitter.com/spoonzoo/status/1241131515947483136,16911094,2020-03-20 22:36:27+00:00,Fri Mar 20 22:36:27 +0000 2020,#WhereIsOurMayor #ShelterInPlace #COVID19,@Springfield_IL @Langfelder2015 @GovPritzker,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
AmandaLPaige,BuzzFeedNews,Not impressed when I can’t get a Covid year and sick for five days now. Tone deaf celebs.,0,3,0,1241113021033955329,https://twitter.com/AmandaLPaige/status/1241113021033955329,319876645,2020-03-20 21:22:57+00:00,Fri Mar 20 21:22:57 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
AakashRaut,,"Morning/afternoon has been rough. Wish I’d gotten out of house, but felt like I’m short on sleep. I hadn’t watched the #news, but dad has @CNBC #TV #NowPlaying; it said IL Governor ordered all people to stay home, except for things like shopping. I find this irritating. #fail",0,0,0,1241105693471584257,https://twitter.com/AakashRaut/status/1241105693471584257,15360995,2020-03-20 20:53:50+00:00,Fri Mar 20 20:53:50 +0000 2020,#news #TV #NowPlaying #fail,@CNBC,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
Bertrandtom,,Governor Pritzker issues “Stay at Home Order” through April 7; expect school closings to extend through at least April 8. @ILschoolboards,5,7,0,1241103726695321603,https://twitter.com/Bertrandtom/status/1241103726695321603,253325093,2020-03-20 20:46:01+00:00,Fri Mar 20 20:46:01 +0000 2020,,@ILschoolboards,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"Thank you, @JBPritzker. It's a weird, heartbreaking, fucked-up world we are living in right now, but #ShelterInPlace has to be done for our survival. Please #StayHome. #SocialDistancing #COVID19 #CoronaVirusUpdate",0,2,1,1241098714413969409,https://twitter.com/spoonzoo/status/1241098714413969409,16911094,2020-03-20 20:26:06+00:00,Fri Mar 20 20:26:06 +0000 2020,#ShelterInPlace #StayHome #StayHome #SocialDistancing #COVID19 #CoronaVirusUpdate,@JBPritzker,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,“Stay at Home” Order extended until April 7. Tentative reopen date is April 8 for businesses and schools. #Covid_19,2,0,0,1241096579970408449,https://twitter.com/JustinCarterTV/status/1241096579970408449,165809788,2020-03-20 20:17:37+00:00,Fri Mar 20 20:17:37 +0000 2020,#Covid_19,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
kade_heather,,"A fifth death has been reported in Illinois from #COVID19, Pritzker says. 163 new cases confirmed in Illinois. State’s total cases now at 585.",0,1,1,1241095708045950979,https://twitter.com/kade_heather/status/1241095708045950979,775713591693570048,2020-03-20 20:14:09+00:00,Fri Mar 20 20:14:09 +0000 2020,#COVID19,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,#BREAKING Governor Pritzker says an IMMEDIATE “Stay at home” order to limit spread of COVID-19. Beginning at 5:00p Saturday.,1,1,0,1241095697153261573,https://twitter.com/JustinCarterTV/status/1241095697153261573,165809788,2020-03-20 20:14:07+00:00,Fri Mar 20 20:14:07 +0000 2020,#BREAKING,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
BSchuermanWX,,"#BREAKING: According to a Chicago Tribune report, Governor JB Pritzker is expected to issue a Shelter in Place order for the entire State of Illinois... ",3,7,0,1241069872899076096,https://twitter.com/BSchuermanWX/status/1241069872899076096,18501529,2020-03-20 18:31:30+00:00,Fri Mar 20 18:31:30 +0000 2020,#BREAKING,,,https://newschannel20.com/news/local/chicago-tribune-pritzker-to-issue-lockdown-for-entire-state,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"He has lost his fucking mind. ""What do we have to lose?"" Um, our lives????? @realDonaldTrump you have SO much blood on your hands. #TrumpPressConference #COVID19 #CoronaVirusUpdate #TrumpLiedPeopleDied #TrumpPandemic",0,1,0,1241041342513532929,https://twitter.com/spoonzoo/status/1241041342513532929,16911094,2020-03-20 16:38:08+00:00,Fri Mar 20 16:38:08 +0000 2020,#TrumpPressConference #COVID19 #CoronaVirusUpdate #TrumpLiedPeopleDied #TrumpPandemic,@realDonaldTrump,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
WTAX,,Reporter: What do you say who people who are scared? @realDonaldTrump: I say that you’re a terrible reporter. #coronavirus,1,3,0,1241040588360777728,https://twitter.com/WTAX/status/1241040588360777728,50705139,2020-03-20 16:35:08+00:00,Fri Mar 20 16:35:08 +0000 2020,#coronavirus,@realDonaldTrump,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
courtneyy32,,We finally get @MCRofficial to come back and then the world gets COVID-19. ,0,1,0,1241037023756062721,https://twitter.com/courtneyy32/status/1241037023756062721,155323349,2020-03-20 16:20:58+00:00,Fri Mar 20 16:20:58 +0000 2020,,@MCRofficial,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
Topps27,pulte,Me. I’ve been laid off due to coronavirus,0,1,0,1241029939610124288,https://twitter.com/Topps27/status/1241029939610124288,1687373522,2020-03-20 15:52:49+00:00,Fri Mar 20 15:52:49 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
angelichelena,,Chinese Coronavirus Shows How Much Democrats Hate Pres. Trump https://youtu.be/0SubDjRELyc via @YouTube. @CNN,0,0,0,1241025940651728896,https://twitter.com/angelichelena/status/1241025940651728896,72296873,2020-03-20 15:36:56+00:00,Fri Mar 20 15:36:56 +0000 2020,,@YouTube @CNN,,https://youtu.be/0SubDjRELyc,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
D_England51,,Life has sure been different lately. Prayers for all those currently affected by the coronavirus. Can’t wait for life to be ‘normal’ again. ,0,0,0,1241020551315013632,https://twitter.com/D_England51/status/1241020551315013632,411689471,2020-03-20 15:15:31+00:00,Fri Mar 20 15:15:31 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,JeffreyGuterman,I swear to fucking God. I will punch someone else's kid. This isn't a joking matter. Lives are at stake. A friend lost a cousin last night. Alone. Across the US. There won't be a family gathering. No funeral. That's where we are. And it's just the start. #coronavirus #COVID19 ,0,1,0,1241015464974782464,https://twitter.com/spoonzoo/status/1241015464974782464,16911094,2020-03-20 14:55:18+00:00,Fri Mar 20 14:55:18 +0000 2020,#coronavirus #COVID19,,,https://twitter.com/JeffreyGuterman/status/1241012720138412032,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
TSchmeaty,,Me and the rest of my family when we see food after the Coronavirus i mean the Purge ,0,0,0,1240892649479036928,https://twitter.com/TSchmeaty/status/1240892649479036928,1149572316659101696,2020-03-20 06:47:16+00:00,Fri Mar 20 06:47:16 +0000 2020,,,,https://youtu.be/mVEhLO2daI4,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
jeffreyrojaszam,,"I have a feeling that once they open everything back up, people are going to throw big ass festivities in big crowds and BOOM ""CORONAVIRUS"" will strike us back again.",0,1,0,1240863780906598400,https://twitter.com/jeffreyrojaszam/status/1240863780906598400,916706137348620288,2020-03-20 04:52:34+00:00,Fri Mar 20 04:52:34 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
RodzJeson08,,pls get rid of this corona virus so people can back to their normal lives,0,2,0,1240858328454004737,https://twitter.com/RodzJeson08/status/1240858328454004737,482497065,2020-03-20 04:30:54+00:00,Fri Mar 20 04:30:54 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"When you find out a friend's cousin was a #covidvictim, the reality of our new world hits even harder, the circle seems to get smaller, the weight on my shoulders... crushing. #coronavirus #ThursdayThoughts #coronavirus #StayHome #FlattenTheCurve #SocialDistanacing",0,0,0,1240822618648915970,https://twitter.com/spoonzoo/status/1240822618648915970,16911094,2020-03-20 02:09:00+00:00,Fri Mar 20 02:09:00 +0000 2020,#covidvictim #coronavirus #ThursdayThoughts #coronavirus #StayHome #StayHome #FlattenTheCurve #SocialDistanacing,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
UISPAR,,COVID-19 Puts Tourism On Hold In The Capital City ,1,0,0,1240796833510764550,https://twitter.com/UISPAR/status/1240796833510764550,1148763142689869825,2020-03-20 00:26:32+00:00,Fri Mar 20 00:26:32 +0000 2020,,,,http://www.tinyurl.com/w77kmoe,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
DaveKelm,,"Goodnight, covid. @Panther Creek Country Club https://www.instagram.com/p/B972kMvgAYT/?igshid=rnvqt90hdofo",0,0,0,1240796026774130689,https://twitter.com/DaveKelm/status/1240796026774130689,177658798,2020-03-20 00:23:20+00:00,Fri Mar 20 00:23:20 +0000 2020,,,,https://www.instagram.com/p/B972kMvgAYT/?igshid=rnvqt90hdofo,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
UISPAR,,Small Businesses Suffer From Closures Due To COVID-19 ,1,1,0,1240791463497273350,https://twitter.com/UISPAR/status/1240791463497273350,1148763142689869825,2020-03-20 00:05:12+00:00,Fri Mar 20 00:05:12 +0000 2020,,,,http://www.tinyurl.com/v27wbay,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
IABH_1967,GovPritzker,IABH is extremely grateful to @GovPritzker and @IL_Insurance for this Exec Order that will ensure critical behavioral health services continuation during the #COVID19 #pandemic. ,2,6,0,1240780901086375936,https://twitter.com/IABH_1967/status/1240780901086375936,2999878239,2020-03-19 23:23:14+00:00,Thu Mar 19 23:23:14 +0000 2020,#COVID19 #pandemic,@GovPritzker @IL_Insurance,,https://twitter.com/GovPritzker/status/1240778731188338694,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"Oh, fuck you @SenatorBurr, you're going to jail. ""He was one of the authors of the #Pandemic &amp; All-Hazards #PreparednessAct, which shapes the nation’s response to public health threats like the #coronavirus."" #RichardBurrresign #BurrMustResign #BurrKnew https://www.propublica.org/article/senator-dumped-up-to-1-6-million-of-stock-after-reassuring-public-about-coronavirus-preparedness",0,0,1,1240777576857194498,https://twitter.com/spoonzoo/status/1240777576857194498,16911094,2020-03-19 23:10:01+00:00,Thu Mar 19 23:10:01 +0000 2020,#Pandemic #PreparednessAct #coronavirus #RichardBurrresign #BurrMustResign #BurrKnew,@SenatorBurr,,https://www.propublica.org/article/senator-dumped-up-to-1-6-million-of-stock-after-reassuring-public-about-coronavirus-preparedness,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"As a #highriskcovid autoimmune, mom of 3 teen gamers, I'm ashamed my $'s gone to them in the past, and it stops here. @GameStop @gamestopcorp #stayhome #CloseTheStores #COVID19 #SocialDistanacing #gamestop @animalcrossing #AnimalCrossingNewHorizons",0,0,0,1240770738027716608,https://twitter.com/spoonzoo/status/1240770738027716608,16911094,2020-03-19 22:42:51+00:00,Thu Mar 19 22:42:51 +0000 2020,#highriskcovid #stayhome #stayhome #CloseTheStores #COVID19 #SocialDistanacing #gamestop #AnimalCrossingNewHorizons #AnimalCrossingNewHorizons,@GameStop @gamestopcorp @animalcrossing,,https://kotaku.com/gamestop-we-can-stay-open-during-lockdowns-because-wer-1842415962,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
Marisa_RiosTV,,BREAKING: The City of Columbia announced 2 new positive COVID-19 cases in Boone County in a press release. @KOMUnews,3,4,0,1240765315648192514,https://twitter.com/Marisa_RiosTV/status/1240765315648192514,1089279386103279617,2020-03-19 22:21:18+00:00,Thu Mar 19 22:21:18 +0000 2020,,@KOMUnews,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
DevinTrubeyTV,wics_abc20,Three people in Illinois have died today that have tested positive for #COVID19. One of those deaths was here in Sangamon County. The 71 year-old Florida woman who was visiting family in Springfield that tested positive on last Thursday at Memorial is now deceased. ,1,2,0,1240749776469135361,https://twitter.com/DevinTrubeyTV/status/1240749776469135361,3991793241,2020-03-19 21:19:33+00:00,Thu Mar 19 21:19:33 +0000 2020,#COVID19,,,https://twitter.com/wics_abc20/status/1240731376346902531,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
NBrougher,AymanM,"Look who the Gov of FLA is, a pal of trump.",0,1,0,1240747767288532993,https://twitter.com/NBrougher/status/1240747767288532993,1514704442,2020-03-19 21:11:34+00:00,Thu Mar 19 21:11:34 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
JoeTheCop,,"#COVID19 question: anyone know of any employers doing mandatory screening of employees, ie taking temperature for fever at start of each shift, etc? Bonus if you have a written policy you could share with me.",0,0,0,1240726463973908486,https://twitter.com/JoeTheCop/status/1240726463973908486,29657832,2020-03-19 19:46:55+00:00,Thu Mar 19 19:46:55 +0000 2020,#COVID19,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
spoonzoo,,"So we've basically provided this fucking wind bag a platform to preen himself on national tv for an hour every day, free Election Rally for his base, as he RAMBLES... can't we cut this to 15 min of NECESSARY information??? WTF??? @realDonaldTrump #TrumpPressConference #COVID19",15,57,7,1240666226579386370,https://twitter.com/spoonzoo/status/1240666226579386370,16911094,2020-03-19 15:47:33+00:00,Thu Mar 19 15:47:33 +0000 2020,#TrumpPressConference #COVID19,@realDonaldTrump,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
angelichelena,,Why Covid-19 in the US is Not the Same as in Italy https://youtu.be/Z3vWrxDa-vs via @YouTube,0,1,0,1240662671478927362,https://twitter.com/angelichelena/status/1240662671478927362,72296873,2020-03-19 15:33:25+00:00,Thu Mar 19 15:33:25 +0000 2020,,@YouTube,,https://youtu.be/Z3vWrxDa-vs,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
Topps27,krnicole16,Are you currently out of work due to coronavirus? That’s why I wanna win,0,1,1,1240662389529423872,https://twitter.com/Topps27/status/1240662389529423872,1687373522,2020-03-19 15:32:18+00:00,Thu Mar 19 15:32:18 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
angelichelena,,Democratic Governors Praise Trump On Response To Coronavirus https://youtu.be/5g6pPyz38Fc via @YouTube. Good job governors!!!,0,0,0,1240654482708369410,https://twitter.com/angelichelena/status/1240654482708369410,72296873,2020-03-19 15:00:53+00:00,Thu Mar 19 15:00:53 +0000 2020,,@YouTube,,https://youtu.be/5g6pPyz38Fc,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
angelichelena,,Trump SHUTS DOWN Smug Reporter in Coronavirus Press Conference https://youtu.be/w3cVUqJUYg0 via @YouTube. Democrats are just such hypocrites!!!!,0,0,0,1240651937277775872,https://twitter.com/angelichelena/status/1240651937277775872,72296873,2020-03-19 14:50:46+00:00,Thu Mar 19 14:50:46 +0000 2020,,@YouTube,,https://youtu.be/w3cVUqJUYg0,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
TravisBlaney,,Checking on my friends most vulnerable during this #coronavirus and no sports. Let me know you’re ok @troylcannon71 @DavidAndrews915 @LHemmerle @raylytle @LonTayESPNCU @jdjcpa7 @mitchjonesreal,0,4,5,1240636858524225537,https://twitter.com/TravisBlaney/status/1240636858524225537,243795588,2020-03-19 13:50:51+00:00,Thu Mar 19 13:50:51 +0000 2020,#coronavirus,@troylcannon71 @DavidAndrews915 @LHemmerle @raylytle @LonTayESPNCU @jdjcpa7 @mitchjonesreal,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
riah_9,ERGoddessMD,"This thread is so spot on. Read it. I got yelled at last night by a patient because she thought her sore throat for 3hrs warranted a covid-19 test. Not exactly, sister. ",3,10,1,1240623209143296001,https://twitter.com/riah_9/status/1240623209143296001,237534732,2020-03-19 12:56:37+00:00,Thu Mar 19 12:56:37 +0000 2020,,,,https://twitter.com/ERGoddessMD/status/1240333055606358020,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
DanIelDenney,richjm,"I would argue, listening to this is worse than the Coronavirus",0,0,0,1240608718548619266,https://twitter.com/DanIelDenney/status/1240608718548619266,282999753,2020-03-19 11:59:02+00:00,Thu Mar 19 11:59:02 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19 OR Pritzker OR corona OR coronavirus OR gov OR governor OR capital,"('2020-03-18', '2020-03-22')"
