username,to,text,retweets,favorites,replies,id,permalink,author_id,date,formatted_date,hashtags,mentions,geo,urls,city,query,date_range
spoonzoo,heatherkestila,This parade of teachers driving through their kids' neighborhoods... it's what you need to watch today. #SaturdayMotivation #QuaratineLife #SocialDistancing #covid19 #teachersareheroes #elearning @Robertson_Elem @heatherkestila #Deacon,0,2,1,1241510904291823619,https://twitter.com/spoonzoo/status/1241510904291823619,16911094,2020-03-21 23:44:00+00:00,Sat Mar 21 23:44:00 +0000 2020,#SaturdayMotivation #QuaratineLife #SocialDistancing #covid19 #teachersareheroes #elearning #Deacon,@Robertson_Elem @heatherkestila,,https://twitter.com/heatherkestila/status/1241077860829462530,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GrandeReed,,"#home #covid #quarantine #dog #kid #family #flattenthecurve @Springfield, Illinois https://www.instagram.com/p/B-AgnOJlKKR/?igshid=at2jhyoyidx",0,0,0,1241451438187991043,https://twitter.com/GrandeReed/status/1241451438187991043,22547481,2020-03-21 19:47:42+00:00,Sat Mar 21 19:47:42 +0000 2020,#home #covid #quarantine #dog #kid #family #flattenthecurve,,,https://www.instagram.com/p/B-AgnOJlKKR/?igshid=at2jhyoyidx,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BSchuermanWX,thehill,#DEVELOPING: Andy Cohen tests positive for the #Coronavirus #COVID19... ,1,0,0,1241402307893440512,https://twitter.com/BSchuermanWX/status/1241402307893440512,18501529,2020-03-21 16:32:28+00:00,Sat Mar 21 16:32:28 +0000 2020,#DEVELOPING #Coronavirus #COVID19,,,https://twitter.com/thehill/status/1241304807865892865,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GrandeReed,,"Well this is disappointing #covid #shutitdown #grocery @Springfield, Illinois https://www.instagram.com/p/B-AH5obFPYW/?igshid=15cmtbqwnjuqu",0,0,0,1241397098022678531,https://twitter.com/GrandeReed/status/1241397098022678531,22547481,2020-03-21 16:11:46+00:00,Sat Mar 21 16:11:46 +0000 2020,#covid #shutitdown #grocery,,,https://www.instagram.com/p/B-AH5obFPYW/?igshid=15cmtbqwnjuqu,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
gdmckav,,Thanks @CBSSports @CBS for replaying classic @NCAA @marchmadness games while under #Covid_19 shelter-in-place in #Illinois,0,1,0,1241395741643415552,https://twitter.com/gdmckav/status/1241395741643415552,50190934,2020-03-21 16:06:23+00:00,Sat Mar 21 16:06:23 +0000 2020,#Covid_19 #Illinois,@CBSSports @CBS @NCAA @marchmadness,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Hermano_Bart,jonyarroyo,Culpables. #AlBanquillo #Covid_19 #GobiernoAsesino #GobiernoCriminal #GobiernoNegligente,0,0,0,1241312763294728192,https://twitter.com/Hermano_Bart/status/1241312763294728192,338525189,2020-03-21 10:36:39+00:00,Sat Mar 21 10:36:39 +0000 2020,#AlBanquillo #Covid_19 #GobiernoAsesino #GobiernoCriminal #GobiernoNegligente,,,https://twitter.com/jonyarroyo/status/1241068716600840192,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"A message from our mayor @Springfield_IL @Langfelder2015 concerning the #COVID19 #ShelterInPlace order by @GovPritzker. I really wish this 3 min video was on TV where more of our community would see it, but, I appreciate the effort. Thanks Jim",0,0,0,1241287963125972994,https://twitter.com/spoonzoo/status/1241287963125972994,16911094,2020-03-21 08:58:07+00:00,Sat Mar 21 08:58:07 +0000 2020,#COVID19 #ShelterInPlace,@Springfield_IL @Langfelder2015 @GovPritzker,,https://youtu.be/QWQkZ2H5jU4,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"#WhereIsOurMayor? @Springfield_IL Not a word from @Langfelder2015 Jim Langfelder since his quote about going out for St. Patrick's Day against the advice of @GovPritzker. Now our schools have been closed a week, we're on #ShelterInPlace and NO WORD FROM OUR LEADER! #COVID19 #217",0,0,1,1241131515947483136,https://twitter.com/spoonzoo/status/1241131515947483136,16911094,2020-03-20 22:36:27+00:00,Fri Mar 20 22:36:27 +0000 2020,#WhereIsOurMayor #ShelterInPlace #COVID19,@Springfield_IL @Langfelder2015 @GovPritzker,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
AmandaLPaige,BuzzFeedNews,Not impressed when I can’t get a Covid year and sick for five days now. Tone deaf celebs.,0,3,0,1241113021033955329,https://twitter.com/AmandaLPaige/status/1241113021033955329,319876645,2020-03-20 21:22:57+00:00,Fri Mar 20 21:22:57 +0000 2020,,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"Thank you, @JBPritzker. It's a weird, heartbreaking, fucked-up world we are living in right now, but #ShelterInPlace has to be done for our survival. Please #StayHome. #SocialDistancing #COVID19 #CoronaVirusUpdate",0,2,1,1241098714413969409,https://twitter.com/spoonzoo/status/1241098714413969409,16911094,2020-03-20 20:26:06+00:00,Fri Mar 20 20:26:06 +0000 2020,#ShelterInPlace #StayHome #StayHome #SocialDistancing #COVID19 #CoronaVirusUpdate,@JBPritzker,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,“Stay at Home” Order extended until April 7. Tentative reopen date is April 8 for businesses and schools. #Covid_19,2,0,0,1241096579970408449,https://twitter.com/JustinCarterTV/status/1241096579970408449,165809788,2020-03-20 20:17:37+00:00,Fri Mar 20 20:17:37 +0000 2020,#Covid_19,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
kade_heather,,"A fifth death has been reported in Illinois from #COVID19, Pritzker says. 163 new cases confirmed in Illinois. State’s total cases now at 585.",0,1,1,1241095708045950979,https://twitter.com/kade_heather/status/1241095708045950979,775713591693570048,2020-03-20 20:14:09+00:00,Fri Mar 20 20:14:09 +0000 2020,#COVID19,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,#BREAKING Governor Pritzker says an IMMEDIATE “Stay at home” order to limit spread of COVID-19. Beginning at 5:00p Saturday.,1,1,0,1241095697153261573,https://twitter.com/JustinCarterTV/status/1241095697153261573,165809788,2020-03-20 20:14:07+00:00,Fri Mar 20 20:14:07 +0000 2020,#BREAKING,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"He has lost his fucking mind. ""What do we have to lose?"" Um, our lives????? @realDonaldTrump you have SO much blood on your hands. #TrumpPressConference #COVID19 #CoronaVirusUpdate #TrumpLiedPeopleDied #TrumpPandemic",0,1,0,1241041342513532929,https://twitter.com/spoonzoo/status/1241041342513532929,16911094,2020-03-20 16:38:08+00:00,Fri Mar 20 16:38:08 +0000 2020,#TrumpPressConference #COVID19 #CoronaVirusUpdate #TrumpLiedPeopleDied #TrumpPandemic,@realDonaldTrump,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
courtneyy32,,We finally get @MCRofficial to come back and then the world gets COVID-19. ,0,1,0,1241037023756062721,https://twitter.com/courtneyy32/status/1241037023756062721,155323349,2020-03-20 16:20:58+00:00,Fri Mar 20 16:20:58 +0000 2020,,@MCRofficial,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,JeffreyGuterman,I swear to fucking God. I will punch someone else's kid. This isn't a joking matter. Lives are at stake. A friend lost a cousin last night. Alone. Across the US. There won't be a family gathering. No funeral. That's where we are. And it's just the start. #coronavirus #COVID19 ,0,1,0,1241015464974782464,https://twitter.com/spoonzoo/status/1241015464974782464,16911094,2020-03-20 14:55:18+00:00,Fri Mar 20 14:55:18 +0000 2020,#coronavirus #COVID19,,,https://twitter.com/JeffreyGuterman/status/1241012720138412032,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
UISPAR,,COVID-19 Puts Tourism On Hold In The Capital City ,1,0,0,1240796833510764550,https://twitter.com/UISPAR/status/1240796833510764550,1148763142689869825,2020-03-20 00:26:32+00:00,Fri Mar 20 00:26:32 +0000 2020,,,,http://www.tinyurl.com/w77kmoe,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
DaveKelm,,"Goodnight, covid. @Panther Creek Country Club https://www.instagram.com/p/B972kMvgAYT/?igshid=rnvqt90hdofo",0,0,0,1240796026774130689,https://twitter.com/DaveKelm/status/1240796026774130689,177658798,2020-03-20 00:23:20+00:00,Fri Mar 20 00:23:20 +0000 2020,,,,https://www.instagram.com/p/B972kMvgAYT/?igshid=rnvqt90hdofo,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
UISPAR,,Small Businesses Suffer From Closures Due To COVID-19 ,1,1,0,1240791463497273350,https://twitter.com/UISPAR/status/1240791463497273350,1148763142689869825,2020-03-20 00:05:12+00:00,Fri Mar 20 00:05:12 +0000 2020,,,,http://www.tinyurl.com/v27wbay,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
IABH_1967,GovPritzker,IABH is extremely grateful to @GovPritzker and @IL_Insurance for this Exec Order that will ensure critical behavioral health services continuation during the #COVID19 #pandemic. ,2,6,0,1240780901086375936,https://twitter.com/IABH_1967/status/1240780901086375936,2999878239,2020-03-19 23:23:14+00:00,Thu Mar 19 23:23:14 +0000 2020,#COVID19 #pandemic,@GovPritzker @IL_Insurance,,https://twitter.com/GovPritzker/status/1240778731188338694,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"As a #highriskcovid autoimmune, mom of 3 teen gamers, I'm ashamed my $'s gone to them in the past, and it stops here. @GameStop @gamestopcorp #stayhome #CloseTheStores #COVID19 #SocialDistanacing #gamestop @animalcrossing #AnimalCrossingNewHorizons",0,0,0,1240770738027716608,https://twitter.com/spoonzoo/status/1240770738027716608,16911094,2020-03-19 22:42:51+00:00,Thu Mar 19 22:42:51 +0000 2020,#highriskcovid #stayhome #stayhome #CloseTheStores #COVID19 #SocialDistanacing #gamestop #AnimalCrossingNewHorizons #AnimalCrossingNewHorizons,@GameStop @gamestopcorp @animalcrossing,,https://kotaku.com/gamestop-we-can-stay-open-during-lockdowns-because-wer-1842415962,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Marisa_RiosTV,,BREAKING: The City of Columbia announced 2 new positive COVID-19 cases in Boone County in a press release. @KOMUnews,3,4,0,1240765315648192514,https://twitter.com/Marisa_RiosTV/status/1240765315648192514,1089279386103279617,2020-03-19 22:21:18+00:00,Thu Mar 19 22:21:18 +0000 2020,,@KOMUnews,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
DevinTrubeyTV,wics_abc20,Three people in Illinois have died today that have tested positive for #COVID19. One of those deaths was here in Sangamon County. The 71 year-old Florida woman who was visiting family in Springfield that tested positive on last Thursday at Memorial is now deceased. ,1,2,0,1240749776469135361,https://twitter.com/DevinTrubeyTV/status/1240749776469135361,3991793241,2020-03-19 21:19:33+00:00,Thu Mar 19 21:19:33 +0000 2020,#COVID19,,,https://twitter.com/wics_abc20/status/1240731376346902531,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JoeTheCop,,"#COVID19 question: anyone know of any employers doing mandatory screening of employees, ie taking temperature for fever at start of each shift, etc? Bonus if you have a written policy you could share with me.",0,0,0,1240726463973908486,https://twitter.com/JoeTheCop/status/1240726463973908486,29657832,2020-03-19 19:46:55+00:00,Thu Mar 19 19:46:55 +0000 2020,#COVID19,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"So we've basically provided this fucking wind bag a platform to preen himself on national tv for an hour every day, free Election Rally for his base, as he RAMBLES... can't we cut this to 15 min of NECESSARY information??? WTF??? @realDonaldTrump #TrumpPressConference #COVID19",15,57,7,1240666226579386370,https://twitter.com/spoonzoo/status/1240666226579386370,16911094,2020-03-19 15:47:33+00:00,Thu Mar 19 15:47:33 +0000 2020,#TrumpPressConference #COVID19,@realDonaldTrump,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
angelichelena,,Why Covid-19 in the US is Not the Same as in Italy https://youtu.be/Z3vWrxDa-vs via @YouTube,0,1,0,1240662671478927362,https://twitter.com/angelichelena/status/1240662671478927362,72296873,2020-03-19 15:33:25+00:00,Thu Mar 19 15:33:25 +0000 2020,,@YouTube,,https://youtu.be/Z3vWrxDa-vs,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
riah_9,ERGoddessMD,"This thread is so spot on. Read it. I got yelled at last night by a patient because she thought her sore throat for 3hrs warranted a covid-19 test. Not exactly, sister. ",3,10,1,1240623209143296001,https://twitter.com/riah_9/status/1240623209143296001,237534732,2020-03-19 12:56:37+00:00,Thu Mar 19 12:56:37 +0000 2020,,,,https://twitter.com/ERGoddessMD/status/1240333055606358020,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,"#NEW After falling ill abruptly, our @jakobemersonTV was tested for COVID-19. Here’s what he went through. ",0,2,0,1240600540989591553,https://twitter.com/JustinCarterTV/status/1240600540989591553,165809788,2020-03-19 11:26:32+00:00,Thu Mar 19 11:26:32 +0000 2020,#NEW,@JakobEmersonTV,,https://newschannel20.com/news/local/testing-criteria-for-covid-19-still-strict,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
RepTimButler,NWSLincolnIL,"Please stay aware & safe. Severe weather situations this time of year are always a concern & with #COVID19 on top, our emergency personnel have their hands full. @ReadyIllinois",0,4,0,1240555218179424256,https://twitter.com/RepTimButler/status/1240555218179424256,3064982339,2020-03-19 08:26:27+00:00,Thu Mar 19 08:26:27 +0000 2020,#COVID19,@ReadyIllinois,,https://twitter.com/NWSLincolnIL/status/1240547708005482496,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
AakashRaut,,"At 7pm today, many Christians are praying against #COVID19, the #CoronaVirus. Please join in prayer at that time. God Bless.",0,0,0,1240426541047300097,https://twitter.com/AakashRaut/status/1240426541047300097,15360995,2020-03-18 23:55:08+00:00,Wed Mar 18 23:55:08 +0000 2020,#COVID19 #CoronaVirus,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
ILPharmacists,,"Pharmacy, Pharmacists, Certified Pharmacy Technician, and Pharmacy Technician licenses (and CPE requirements) are extended until 09/30/2020. Thank you to @IDFPR Secretary Deborah Hagan for this action during the COVID-19 outbreak. https://m.facebook.com/story.php?story_fbid=10157443860588731&amp;id=189969893730",6,9,0,1240425588558528512,https://twitter.com/ILPharmacists/status/1240425588558528512,95285481,2020-03-18 23:51:20+00:00,Wed Mar 18 23:51:20 +0000 2020,,@IDFPR,,https://m.facebook.com/story.php?story_fbid=10157443860588731&id=189969893730,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
bankwithBOS,,The @FTC is providing updated information regarding these scams at http://www.consumer.ftc.gov/features/coronavirus-scams-what-ftc-doing. #COVID19 #scams,0,1,0,1240402387354955776,https://twitter.com/bankwithBOS/status/1240402387354955776,45864593,2020-03-18 22:19:09+00:00,Wed Mar 18 22:19:09 +0000 2020,#COVID19 #scams,@FTC,,http://www.consumer.ftc.gov/features/coronavirus-scams-what-ftc-doing,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
bankwithBOS,,"At BOS we feel it is also important to remind our customers to be vigilant and avoid scams tied to COVID-19 fears. Do not provide personal or account information to unknown sources over the phone, email or text message. #fraudawareness",2,5,1,1240402385450741773,https://twitter.com/bankwithBOS/status/1240402385450741773,45864593,2020-03-18 22:19:08+00:00,Wed Mar 18 22:19:08 +0000 2020,#fraudawareness,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,Yamiche,"He knows big numbers, and small numbers. @realDonaldTrump where are you getting these masks and tell us once and for all! Do they also PREVENT you from catching #COVID19 as well as spreading it? Because you lie and change your mind every hour. ",0,0,0,1240387308513374210,https://twitter.com/spoonzoo/status/1240387308513374210,16911094,2020-03-18 21:19:14+00:00,Wed Mar 18 21:19:14 +0000 2020,#COVID19,@realDonaldTrump,,https://twitter.com/Yamiche/status/1240370467237703682,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
JustinCarterTV,,#UPDATE 128 new COVID-19 cases overnight in Illinois. 42 people contracted the virus at a long-term care facility in DuPage County. This includes 30 residents and 12 staff. ,1,0,0,1240375846696878081,https://twitter.com/JustinCarterTV/status/1240375846696878081,165809788,2020-03-18 20:33:41+00:00,Wed Mar 18 20:33:41 +0000 2020,#UPDATE,,,https://newschannel20.com/news/local/128-new-covid-19-cases-in-illinois,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
kade_heather,,128 new confirmed #COVID19 cases in Illinois today. State’s total cases now 288.,0,0,0,1240367202928377856,https://twitter.com/kade_heather/status/1240367202928377856,775713591693570048,2020-03-18 19:59:20+00:00,Wed Mar 18 19:59:20 +0000 2020,#COVID19,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
angelichelena,,White House battling COVID-19 and CNN disinformation https://youtu.be/ov52KStuzxc via @YouTube. @CNN @MSNBC,0,0,0,1240325075590676481,https://twitter.com/angelichelena/status/1240325075590676481,72296873,2020-03-18 17:11:56+00:00,Wed Mar 18 17:11:56 +0000 2020,,@YouTube @CNN @MSNBC,,https://youtu.be/ov52KStuzxc,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,shannonrwatts,"""... but I knew it was going to be a Pandemic before they said it was going to be... "" He can't even keep track of his own fucking lies day to day. @realDonaldTrump #TrumpLiesPeopleDie #TrumpLiedPeopleDied #COVID19 #TrumpPressConference",0,3,0,1240317090315321344,https://twitter.com/spoonzoo/status/1240317090315321344,16911094,2020-03-18 16:40:12+00:00,Wed Mar 18 16:40:12 +0000 2020,#TrumpLiesPeopleDie #TrumpLiedPeopleDied #COVID19 #TrumpPressConference,@realDonaldTrump,,https://twitter.com/shannonrwatts/status/1240315764151685122,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"I think the school districts EVERYWHERE need to SPELL OUT to parents what #SocialDistancing actually MEANS to those who let their kids all gather at the park to play with each other. I don't know if they DON'T LISTEN, don't care, or some are morons! #COVID19 #kidsathome",0,0,0,1240265712435892225,https://twitter.com/spoonzoo/status/1240265712435892225,16911094,2020-03-18 13:16:03+00:00,Wed Mar 18 13:16:03 +0000 2020,#SocialDistancing #COVID19 #kidsathome,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
BSchuermanWX,,"The gang is all here, but we are practicing #SocialDistancing as @JustinCarterTV is at the desk, I remain at the Weather Center &amp; Chromakey Wall behind the camera and @brittanyhtv is on the other side of the studio at one of our smaller desks.. @wics_abc20 @foxillinois #COVID19 – at WRSP-TV FOX Illinois",0,2,0,1240259626685399042,https://twitter.com/BSchuermanWX/status/1240259626685399042,18501529,2020-03-18 12:51:52+00:00,Wed Mar 18 12:51:52 +0000 2020,#SocialDistancing #COVID19,@JustinCarterTV @brittanyhtv @wics_abc20 @foxillinois,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
spoonzoo,,"The 1/2 hour of ignorant bliss when the teenager & I laughed over breakfast & coffee. Then reality hit when he stopped himself from getting a 2nd serving because, 'I know mom, #Corona."" Waffles. Frozen, store-brand waffles that a week ago meant nothing. #HighRiskCovid19 #COVID",0,1,0,1240252666590171141,https://twitter.com/spoonzoo/status/1240252666590171141,16911094,2020-03-18 12:24:13+00:00,Wed Mar 18 12:24:13 +0000 2020,#Corona #HighRiskCovid19 #COVID,,,,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
AbhiKulk82,onco_cardiology,TEE in the time of COVID-19! #ACCFIT @moiz_hafiz @mukul_bhattarai @AkcharAl @hadi_mahmaljy @mosausid @ChiefsSIU,0,4,0,1240252179476332544,https://twitter.com/AbhiKulk82/status/1240252179476332544,1050194250745430022,2020-03-18 12:22:17+00:00,Wed Mar 18 12:22:17 +0000 2020,#ACCFIT,@moiz_hafiz @mukul_bhattarai @AkcharAl @hadi_mahmaljy @ChiefsSIU,,https://twitter.com/onco_cardiology/status/1240134301024489473,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
MattRoy_TV,,School closures due to COVID-19 might have social and mental effects on youth Check out my story on @wics_abc20 AND @foxillinois,0,1,0,1240096034941960192,https://twitter.com/MattRoy_TV/status/1240096034941960192,229771903,2020-03-18 02:01:49+00:00,Wed Mar 18 02:01:49 +0000 2020,,@wics_abc20 @foxillinois,,https://newschannel20.com/news/local/covid-19-school-closures-could-affect-kids-mental-health,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
DevinTrubeyTV,wics_abc20,The Chicago women was in her 60s. She was a close contact to a Covid-19 case. ,0,0,0,1240065466409848832,https://twitter.com/DevinTrubeyTV/status/1240065466409848832,3991793241,2020-03-18 00:00:21+00:00,Wed Mar 18 00:00:21 +0000 2020,,,,https://twitter.com/wics_abc20/status/1240004862059954181,springfield,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
CAVandy,,Sunset in the time of #COVID19 ,0,5,2,1241513820352380929,https://twitter.com/CAVandy/status/1241513820352380929,16783996,2020-03-21 23:55:35+00:00,Sat Mar 21 23:55:35 +0000 2020,#COVID19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
TiaMurae,,So earth tried to cleanse itself but we just kept messing it up. Now earth can renew! #Springcleaning #Covid_19 ,0,0,0,1241513791206154240,https://twitter.com/TiaMurae/status/1241513791206154240,125148454,2020-03-21 23:55:28+00:00,Sat Mar 21 23:55:28 +0000 2020,#Springcleaning #Covid_19,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
SteveBayorgeon,ColumbiaSurgery,#COVID19 ,0,1,0,1241513693776695296,https://twitter.com/SteveBayorgeon/status/1241513693776695296,385572863,2020-03-21 23:55:05+00:00,Sat Mar 21 23:55:05 +0000 2020,#COVID19,,,https://twitter.com/ColumbiaSurgery/status/1241497522176176129,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
Dzdjewelry,,"Worrying about COVID19 is real and powerful yet more powerful is our perseverance and tenacity to WIN! We will overcome through the power of prayer, positivity, common sense, and sending love and light out in the… https://www.instagram.com/p/B-A8hcAh-QY/?igshid=9o7q21ngul5d",1,0,0,1241512815309082624,https://twitter.com/Dzdjewelry/status/1241512815309082624,4150346654,2020-03-21 23:51:36+00:00,Sat Mar 21 23:51:36 +0000 2020,,,,https://www.instagram.com/p/B-A8hcAh-QY/?igshid=9o7q21ngul5d,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
duve,,"Another example of the abuse of tipped employees, who were making less than minimum wage to sterilize the restaurant of #COVID19. (Note that HMS Host runs airport Chili's locations, not Brinker International). ",2,4,0,1241512751656099840,https://twitter.com/duve/status/1241512751656099840,14529444,2020-03-21 23:51:20+00:00,Sat Mar 21 23:51:20 +0000 2020,#COVID19,,,https://m.orlandoweekly.com/Blogs/archives/2020/03/20/orlando-airport-chilis-asks-servers-to-come-in-and-clean-then-fires-them,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
NirUrielMD,CircAHA,Our piece re: insights on #COVID19 and implications on CV disease led by Dr. Kevin Clerkin from @NYPCUCVI @gtsayer @BurkhoffMd @CircAHA,24,67,1,1241511478274011136,https://twitter.com/NirUrielMD/status/1241511478274011136,951838829945786368,2020-03-21 23:46:17+00:00,Sat Mar 21 23:46:17 +0000 2020,#COVID19,@NYPCUCVI @gtsayer @BurkhoffMd @CircAHA,,https://twitter.com/CircAHA/status/1241508371829788673,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
GoodmanTheatre,,Doing our part to support medical professionals on the frontlines of the #COVID19 response. Story from @ChrisJonesTrib. Email PPE.donations@illinois.gov if you‘re a local arts org with masks &amp; protective equipment you can donate.,2,14,1,1241510835098451968,https://twitter.com/GoodmanTheatre/status/1241510835098451968,57456422,2020-03-21 23:43:43+00:00,Sat Mar 21 23:43:43 +0000 2020,#COVID19,@ChrisJonesTrib,,https://www.chicagotribune.com/coronavirus/ct-ent-goodman-theatre-donate-masks-0323-20200321-gpmuohirpjg75bnt6y2rxlmeui-story.html,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
HaleyyNoellee,,the ONLY person that could stop COVID is Jan Michael Vincent.,1,2,0,1241510602662711297,https://twitter.com/HaleyyNoellee/status/1241510602662711297,307503670,2020-03-21 23:42:48+00:00,Sat Mar 21 23:42:48 +0000 2020,,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
SouthportCor,,"PEOPLE JUST STAY HOME! #covid_19 #flattenthecurve #stayhealthy #stayhome #staythefuckhome @Chicago, Illinois https://www.instagram.com/p/B-A6ufHBZMa/?igshid=1bepagmge0hqn",0,1,0,1241508862408130567,https://twitter.com/SouthportCor/status/1241508862408130567,1671841303,2020-03-21 23:35:53+00:00,Sat Mar 21 23:35:53 +0000 2020,#covid_19 #flattenthecurve #stayhealthy #stayhome #stayhome #staythefuckhome,,,https://www.instagram.com/p/B-A6ufHBZMa/?igshid=1bepagmge0hqn,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
NMHheartdoc,bsinger007,"@bsinger007 thanks for your leadership #COVID19 @NorthwesternMed - your resolve, your expert knowledge and personal integrity are exemplary. You are one of the many champions we need to #FlattenTheCurve and #SaveLives - Thank you ",0,3,0,1241508479245914112,https://twitter.com/NMHheartdoc/status/1241508479245914112,588449097,2020-03-21 23:34:22+00:00,Sat Mar 21 23:34:22 +0000 2020,#COVID19 #FlattenTheCurve #SaveLives,@bsinger007 @NorthwesternMed,,https://twitter.com/bsinger007/status/1241129630314225665,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
DrLindaShelton,realDonaldTrump,NO! THIS IS DANGEROUS Ignore Trump!! AND NOTE: Chloroquine drugs have a narrow safety margin & must be monitored closely by doctor-overdoses are happening due to BAD ADVICE by Trump Of chloroquine and COVID-19 - ScienceDirect https://www.sciencedirect.com/science/article/pii/S0166354220301145,1,0,0,1241507580712812544,https://twitter.com/DrLindaShelton/status/1241507580712812544,44983352,2020-03-21 23:30:47+00:00,Sat Mar 21 23:30:47 +0000 2020,,,,"https://www.sciencedirect.com/science/article/pii/S0166354220301145,https://twitter.com/realDonaldTrump/status/1241367239900778501",chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
cpl21989,,"and then being willing to take that on and share in what they feel. Just because it does not offend YOU, does not mean it doesn’t genuinely hurt someone else. #Covid_19 #coronavirus #noothernameisacceptable",0,0,0,1241506271527948288,https://twitter.com/cpl21989/status/1241506271527948288,3394273851,2020-03-21 23:25:35+00:00,Sat Mar 21 23:25:35 +0000 2020,#Covid_19 #coronavirus #noothernameisacceptable,,,,chicago,covid OR COVID-19 OR covid19,"('2020-03-18', '2020-03-22')"
